Id,Weekly_Sales
6_59_2012-12-28,413152542385400128
6_59_2013-01-04,413154445474509696
6_59_2013-01-11,413154445474509696
6_59_2013-01-18,413154445474509696
6_59_2013-01-25,413154445474509696
6_59_2013-02-01,413154279307017600
6_59_2013-02-08,413154204060320576
6_59_2013-02-15,413154279307017600
6_59_2013-02-22,413154279307017600
6_59_2013-03-01,413154113139525568
6_59_2013-03-08,413154113139525568
6_59_2013-03-15,413154113139525568
6_59_2013-03-22,413154113139525568
6_59_2013-03-29,413154113139525568
6_59_2013-04-05,413153946972033536
6_59_2013-04-12,413153946972033536
6_59_2013-04-19,413153946972033536
6_59_2013-04-26,413153946972033536
6_59_2013-05-03,413153780804541504
6_59_2013-05-10,413153780804541504
6_59_2013-05-17,413153780804541504
6_59_2013-05-24,413153780804541504
6_59_2013-05-31,413153780804541504
6_59_2013-06-07,413153614637049408
6_59_2013-06-14,413153614637049408
6_59_2013-06-21,413153614637049408
6_59_2013-06-28,413153614637049408
6_59_2013-07-05,413153448469557376
6_59_2013-07-12,413153448469557376
6_59_2013-07-19,413153448469557376
6_59_2013-07-26,413153448469557376
6_60_2012-11-02,413155528802871744
6_60_2012-11-09,413155528802871744
6_60_2012-11-16,413155528802871744
6_60_2012-11-23,413155453556174720
6_60_2012-11-30,413155528802871744
6_60_2012-12-07,413155362635379712
6_60_2012-12-14,413155362635379712
6_60_2012-12-21,413155362635379712
6_60_2012-12-28,413155287388682688
6_60_2013-01-04,413157190477792256
6_60_2013-01-11,413157190477792256
6_60_2013-01-18,413157190477792256
6_60_2013-01-25,413157190477792256
6_60_2013-02-01,413157024310300160
6_60_2013-02-08,413156949063603136
6_60_2013-02-15,413157024310300160
6_60_2013-02-22,413157024310300160
6_60_2013-03-01,413156858142808128
6_60_2013-03-08,413156858142808128
6_60_2013-03-15,413156858142808128
6_60_2013-03-22,413156858142808128
6_60_2013-03-29,413156858142808128
6_60_2013-04-05,413156691975316096
6_60_2013-04-12,413156691975316096
6_60_2013-04-19,413156691975316096
6_60_2013-04-26,413156691975316096
6_60_2013-05-03,413156525807824064
6_60_2013-05-10,413156525807824064
6_60_2013-05-17,413156525807824064
6_60_2013-05-24,413156525807824064
6_60_2013-05-31,413156525807824064
6_60_2013-06-07,413156359640331968
6_60_2013-06-14,413156359640331968
6_60_2013-06-21,413156359640331968
6_60_2013-06-28,413156359640331968
6_60_2013-07-05,413156193472839936
6_60_2013-07-12,413156193472839936
6_60_2013-07-19,413156193472839936
6_60_2013-07-26,413156193472839936
6_67_2012-11-02,413174743825849984
6_67_2012-11-09,413174743825849984
6_67_2012-11-16,413174743825849984
6_67_2012-11-23,413174668579152960
6_67_2012-11-30,413174743825849984
6_67_2012-12-07,413174577658357952
6_67_2012-12-14,413174577658357952
6_67_2012-12-21,413174577658357952
6_67_2012-12-28,413174502411660928
6_67_2013-01-04,413176405500770496
6_67_2013-01-11,413176405500770496
6_67_2013-01-18,413176405500770496
6_67_2013-01-25,413176405500770496
6_67_2013-02-01,413176239333278400
6_67_2013-02-08,413176164086581376
6_67_2013-02-15,413176239333278400
6_67_2013-02-22,413176239333278400
6_67_2013-03-01,413176073165786368
6_67_2013-03-08,413176073165786368
6_67_2013-03-15,413176073165786368
6_67_2013-03-22,413176073165786368
6_67_2013-03-29,413176073165786368
6_67_2013-04-05,413175906998294336
6_67_2013-04-12,413175906998294336
6_67_2013-04-19,413175906998294336
6_67_2013-04-26,413175906998294336
6_67_2013-05-03,413175740830802304
6_67_2013-05-10,413175740830802304
6_67_2013-05-17,413175740830802304
6_67_2013-05-24,413175740830802304
6_67_2013-05-31,413175740830802304
6_67_2013-06-07,413175574663310208
6_67_2013-06-14,413175574663310208
6_67_2013-06-21,413175574663310208
6_67_2013-06-28,413175574663310208
6_67_2013-07-05,413175408495818176
6_67_2013-07-12,413175408495818176
6_67_2013-07-19,413175408495818176
6_67_2013-07-26,413175408495818176
6_71_2012-11-02,413185723838980416
6_71_2012-11-09,413185723838980416
6_71_2012-11-16,413185723838980416
6_71_2012-11-23,413185648592283392
6_71_2012-11-30,413185723838980416
6_71_2012-12-07,413185557671488384
6_71_2012-12-14,413185557671488384
6_71_2012-12-21,413185557671488384
6_71_2012-12-28,413185482424791360
6_71_2013-01-04,413187385513900928
6_71_2013-01-11,413187385513900928
6_71_2013-01-18,413187385513900928
6_71_2013-01-25,413187385513900928
6_71_2013-02-01,413187219346408832
6_71_2013-02-08,413187144099711808
6_71_2013-02-15,413187219346408832
6_71_2013-02-22,413187219346408832
6_71_2013-03-01,413187053178916800
6_71_2013-03-08,413187053178916800
6_71_2013-03-15,413187053178916800
6_71_2013-03-22,413187053178916800
6_71_2013-03-29,413187053178916800
6_71_2013-04-05,413186887011424768
6_71_2013-04-12,413186887011424768
6_71_2013-04-19,413186887011424768
6_71_2013-04-26,413186887011424768
6_71_2013-05-03,413186720843932736
6_71_2013-05-10,413186720843932736
6_71_2013-05-17,413186720843932736
6_71_2013-05-24,413186720843932736
6_71_2013-05-31,413186720843932736
6_71_2013-06-07,413186554676440640
6_71_2013-06-14,413186554676440640
6_71_2013-06-21,413186554676440640
6_71_2013-06-28,413186554676440640
6_71_2013-07-05,413186388508948608
6_71_2013-07-12,413186388508948608
6_71_2013-07-19,413186388508948608
6_71_2013-07-26,413186388508948608
6_72_2012-11-02,413188468842263040
6_72_2012-11-09,413188468842263040
6_72_2012-11-16,413188468842263040
6_72_2012-11-23,413188393595566016
6_72_2012-11-30,413188468842263040
6_72_2012-12-07,413188302674771008
6_72_2012-12-14,413188302674771008
6_72_2012-12-21,413188302674771008
6_72_2012-12-28,413188227428073984
6_72_2013-01-04,413190130517183552
6_72_2013-01-11,413190130517183552
6_72_2013-01-18,413190130517183552
6_72_2013-01-25,413190130517183552
6_72_2013-02-01,413189964349691456
6_72_2013-02-08,413189889102994432
6_72_2013-02-15,413189964349691456
6_72_2013-02-22,413189964349691456
6_72_2013-03-01,413189798182199424
6_72_2013-03-08,413189798182199424
6_72_2013-03-15,413189798182199424
6_72_2013-03-22,413189798182199424
6_72_2013-03-29,413189798182199424
6_72_2013-04-05,413189632014707392
6_72_2013-04-12,413189632014707392
6_72_2013-04-19,413189632014707392
6_72_2013-04-26,413189632014707392
6_72_2013-05-03,413189465847215360
6_72_2013-05-10,413189465847215360
6_72_2013-05-17,413189465847215360
6_72_2013-05-24,413189465847215360
6_72_2013-05-31,413189465847215360
6_72_2013-06-07,413189299679723264
6_72_2013-06-14,413189299679723264
6_72_2013-06-21,413189299679723264
6_72_2013-06-28,413189299679723264
6_72_2013-07-05,413189133512231232
6_72_2013-07-12,413189133512231232
6_72_2013-07-19,413189133512231232
6_72_2013-07-26,413189133512231232
6_74_2012-11-02,413193958848828224
6_74_2012-11-09,413193958848828224
6_74_2012-11-16,413193958848828224
6_74_2012-11-23,413193883602131200
6_74_2012-11-30,413193958848828224
6_74_2012-12-07,413193792681336192
6_74_2012-12-14,413193792681336192
6_74_2012-12-21,413193792681336192
6_74_2012-12-28,413193717434639168
6_74_2013-01-04,413195620523748736
6_74_2013-01-11,413195620523748736
6_74_2013-01-18,413195620523748736
6_74_2013-01-25,413195620523748736
6_74_2013-02-01,413195454356256640
6_74_2013-02-08,413195379109559616
6_74_2013-02-15,413195454356256640
6_74_2013-02-22,413195454356256640
6_74_2013-03-01,413195288188764608
6_74_2013-03-08,413195288188764608
6_74_2013-03-15,413195288188764608
6_74_2013-03-22,413195288188764608
6_74_2013-03-29,413195288188764608
6_74_2013-04-05,413195122021272576
6_74_2013-04-12,413195122021272576
6_74_2013-04-19,413195122021272576
6_74_2013-04-26,413195122021272576
6_74_2013-05-03,413194955853780544
6_74_2013-05-10,413194955853780544
6_74_2013-05-17,413194955853780544
6_74_2013-05-24,413194955853780544
6_74_2013-05-31,413194955853780544
6_74_2013-06-07,413194789686288448
6_74_2013-06-14,413194789686288448
6_74_2013-06-21,413194789686288448
6_74_2013-06-28,413194789686288448
6_74_2013-07-05,413194623518796416
6_74_2013-07-12,413194623518796416
6_74_2013-07-19,413194623518796416
6_74_2013-07-26,413194623518796416
6_79_2012-11-02,413207683865241280
6_79_2012-11-09,413207683865241280
6_79_2012-11-16,413207683865241280
6_79_2012-11-23,413207608618544256
6_79_2012-11-30,413207683865241280
6_79_2012-12-07,413207517697749248
6_79_2012-12-14,413207517697749248
6_79_2012-12-21,413207517697749248
6_79_2012-12-28,413207442451052224
6_79_2013-01-04,413209345540161792
6_79_2013-01-11,413209345540161792
6_79_2013-01-18,413209345540161792
6_79_2013-01-25,413209345540161792
6_79_2013-02-01,413209179372669696
6_79_2013-02-08,413209104125972672
6_79_2013-02-15,413209179372669696
6_79_2013-02-22,413209179372669696
6_79_2013-03-01,413209013205177664
6_79_2013-03-08,413209013205177664
6_79_2013-03-15,413209013205177664
6_79_2013-03-22,413209013205177664
6_79_2013-03-29,413209013205177664
6_79_2013-04-05,413208847037685632
6_79_2013-04-12,413208847037685632
6_79_2013-04-19,413208847037685632
6_79_2013-04-26,413208847037685632
6_79_2013-05-03,413208680870193600
6_79_2013-05-10,413208680870193600
6_79_2013-05-17,413208680870193600
6_79_2013-05-24,413208680870193600
6_79_2013-05-31,413208680870193600
6_79_2013-06-07,413208514702701504
6_79_2013-06-14,413208514702701504
6_79_2013-06-21,413208514702701504
6_79_2013-06-28,413208514702701504
6_79_2013-07-05,413208348535209472
6_79_2013-07-12,413208348535209472
6_79_2013-07-19,413208348535209472
6_79_2013-07-26,413208348535209472
6_80_2012-11-02,413210428868523904
6_80_2012-11-09,413210428868523904
6_80_2012-11-16,413210428868523904
6_80_2012-11-23,413210353621826880
6_80_2012-11-30,413210428868523904
6_80_2012-12-07,413210262701031872
6_80_2012-12-14,413210262701031872
6_80_2012-12-21,413210262701031872
6_80_2012-12-28,413210187454334848
6_80_2013-01-04,413212090543444416
6_80_2013-01-11,413212090543444416
6_80_2013-01-18,413212090543444416
6_80_2013-01-25,413212090543444416
6_80_2013-02-01,413211924375952320
6_80_2013-02-08,413211849129255296
6_80_2013-02-15,413211924375952320
6_80_2013-02-22,413211924375952320
6_80_2013-03-01,413211758208460288
6_80_2013-03-08,413211758208460288
6_80_2013-03-15,413211758208460288
6_80_2013-03-22,413211758208460288
6_80_2013-03-29,413211758208460288
6_80_2013-04-05,413211592040968256
6_80_2013-04-12,413211592040968256
6_80_2013-04-19,413211592040968256
6_80_2013-04-26,413211592040968256
6_80_2013-05-03,413211425873476224
6_80_2013-05-10,413211425873476224
6_80_2013-05-17,413211425873476224
6_80_2013-05-24,413211425873476224
6_80_2013-05-31,413211425873476224
6_80_2013-06-07,413211259705984128
6_80_2013-06-14,413211259705984128
6_80_2013-06-21,413211259705984128
6_80_2013-06-28,413211259705984128
6_80_2013-07-05,413211093538492096
6_80_2013-07-12,413211093538492096
6_80_2013-07-19,413211093538492096
6_80_2013-07-26,413211093538492096
6_81_2012-11-02,413213173871806464
6_81_2012-11-09,413213173871806464
6_81_2012-11-16,413213173871806464
6_81_2012-11-23,413213098625109440
6_81_2012-11-30,413213173871806464
6_81_2012-12-07,413213007704314432
6_81_2012-12-14,413213007704314432
6_81_2012-12-21,413213007704314432
6_81_2012-12-28,413212932457617408
6_81_2013-01-04,413214835546726976
6_81_2013-01-11,413214835546726976
6_81_2013-01-18,413214835546726976
6_81_2013-01-25,413214835546726976
6_81_2013-02-01,413214669379234880
6_81_2013-02-08,413214594132537856
6_81_2013-02-15,413214669379234880
6_81_2013-02-22,413214669379234880
6_81_2013-03-01,413214503211742848
6_81_2013-03-08,413214503211742848
6_81_2013-03-15,413214503211742848
6_81_2013-03-22,413214503211742848
6_81_2013-03-29,413214503211742848
6_81_2013-04-05,413214337044250816
6_81_2013-04-12,413214337044250816
6_81_2013-04-19,413214337044250816
6_81_2013-04-26,413214337044250816
6_81_2013-05-03,413214170876758784
6_81_2013-05-10,413214170876758784
6_81_2013-05-17,413214170876758784
6_81_2013-05-24,413214170876758784
6_81_2013-05-31,413214170876758784
6_81_2013-06-07,413214004709266688
6_81_2013-06-14,413214004709266688
6_81_2013-06-21,413214004709266688
6_81_2013-06-28,413214004709266688
6_81_2013-07-05,413213838541774656
6_81_2013-07-12,413213838541774656
6_81_2013-07-19,413213838541774656
6_81_2013-07-26,413213838541774656
6_82_2012-11-02,413215918875089088
6_82_2012-11-09,413215918875089088
6_82_2012-11-16,413215918875089088
6_82_2012-11-23,413215843628392064
6_82_2012-11-30,413215918875089088
6_82_2012-12-07,413215752707597056
6_82_2012-12-14,413215752707597056
6_82_2012-12-21,413215752707597056
6_82_2012-12-28,413215677460900032
6_82_2013-01-04,413217580550009600
6_82_2013-01-11,413217580550009600
6_82_2013-01-18,413217580550009600
6_82_2013-01-25,413217580550009600
6_82_2013-02-01,413217414382517504
6_82_2013-02-08,413217339135820480
6_82_2013-02-15,413217414382517504
6_82_2013-02-22,413217414382517504
6_82_2013-03-01,413217248215025472
6_82_2013-03-08,413217248215025472
6_82_2013-03-15,413217248215025472
6_82_2013-03-22,413217248215025472
6_82_2013-03-29,413217248215025472
6_82_2013-04-05,413217082047533440
6_82_2013-04-12,413217082047533440
6_82_2013-04-19,413217082047533440
6_82_2013-04-26,413217082047533440
6_82_2013-05-03,413216915880041408
6_82_2013-05-10,413216915880041408
6_82_2013-05-17,413216915880041408
6_82_2013-05-24,413216915880041408
6_82_2013-05-31,413216915880041408
6_82_2013-06-07,413216749712549312
6_82_2013-06-14,413216749712549312
6_82_2013-06-21,413216749712549312
6_82_2013-06-28,413216749712549312
6_82_2013-07-05,413216583545057280
6_82_2013-07-12,413216583545057280
6_82_2013-07-19,413216583545057280
6_82_2013-07-26,413216583545057280
6_83_2012-11-02,413218663878371712
6_83_2012-11-09,413218663878371712
6_83_2012-11-16,413218663878371712
6_83_2012-11-23,413218588631674688
6_83_2012-11-30,413218663878371712
6_83_2012-12-07,413218497710879680
6_83_2012-12-14,413218497710879680
6_83_2012-12-21,413218497710879680
6_83_2012-12-28,413218422464182656
6_83_2013-01-04,413220325553292224
6_83_2013-01-11,413220325553292224
6_83_2013-01-18,413220325553292224
6_83_2013-01-25,413220325553292224
6_83_2013-02-01,413220159385800128
6_83_2013-02-08,413220084139103104
6_83_2013-02-15,413220159385800128
6_83_2013-02-22,413220159385800128
6_83_2013-03-01,413219993218308096
6_83_2013-03-08,413219993218308096
6_83_2013-03-15,413219993218308096
6_83_2013-03-22,413219993218308096
6_83_2013-03-29,413219993218308096
6_83_2013-04-05,413219827050816064
6_83_2013-04-12,413219827050816064
6_83_2013-04-19,413219827050816064
6_83_2013-04-26,413219827050816064
6_83_2013-05-03,413219660883324032
6_83_2013-05-10,413219660883324032
6_83_2013-05-17,413219660883324032
6_83_2013-05-24,413219660883324032
6_83_2013-05-31,413219660883324032
6_83_2013-06-07,413219494715831936
6_83_2013-06-14,413219494715831936
6_83_2013-06-21,413219494715831936
6_83_2013-06-28,413219494715831936
6_83_2013-07-05,413219328548339904
6_83_2013-07-12,413219328548339904
6_83_2013-07-19,413219328548339904
6_83_2013-07-26,413219328548339904
6_85_2012-11-02,413224153884936896
6_85_2012-11-09,413224153884936896
6_85_2012-11-16,413224153884936896
6_85_2012-11-23,413224078638239872
6_85_2012-11-30,413224153884936896
6_85_2012-12-07,413223987717444864
6_85_2012-12-14,413223987717444864
6_85_2012-12-21,413223987717444864
6_85_2012-12-28,413223912470747840
6_85_2013-01-04,413225815559857408
6_85_2013-01-11,413225815559857408
6_85_2013-01-18,413225815559857408
6_85_2013-01-25,413225815559857408
6_85_2013-02-01,413225649392365312
6_85_2013-02-08,413225574145668288
6_85_2013-02-15,413225649392365312
6_85_2013-02-22,413225649392365312
6_85_2013-03-01,413225483224873280
6_85_2013-03-08,413225483224873280
6_85_2013-03-15,413225483224873280
6_85_2013-03-22,413225483224873280
6_85_2013-03-29,413225483224873280
6_85_2013-04-05,413225317057381248
6_85_2013-04-12,413225317057381248
6_85_2013-04-19,413225317057381248
6_85_2013-04-26,413225317057381248
6_85_2013-05-03,413225150889889216
6_85_2013-05-10,413225150889889216
6_85_2013-05-17,413225150889889216
6_85_2013-05-24,413225150889889216
6_85_2013-05-31,413225150889889216
6_85_2013-06-07,413224984722397120
6_85_2013-06-14,413224984722397120
6_85_2013-06-21,413224984722397120
6_85_2013-06-28,413224984722397120
6_85_2013-07-05,413224818554905088
6_85_2013-07-12,413224818554905088
6_85_2013-07-19,413224818554905088
6_85_2013-07-26,413224818554905088
6_87_2012-11-02,413229643891502144
6_87_2012-11-09,413229643891502144
6_87_2012-11-16,413229643891502144
6_87_2012-11-23,413229568644805120
6_87_2012-11-30,413229643891502144
6_87_2012-12-07,413229477724010112
6_87_2012-12-14,413229477724010112
6_87_2012-12-21,413229477724010112
6_87_2012-12-28,413229402477313088
6_87_2013-01-04,413231305566422656
6_87_2013-01-11,413231305566422656
6_87_2013-01-18,413231305566422656
6_87_2013-01-25,413231305566422656
6_87_2013-02-01,413231139398930560
6_87_2013-02-08,413231064152233536
6_87_2013-02-15,413231139398930560
6_87_2013-02-22,413231139398930560
6_87_2013-03-01,413230973231438528
6_87_2013-03-08,413230973231438528
6_87_2013-03-15,413230973231438528
6_87_2013-03-22,413230973231438528
6_87_2013-03-29,413230973231438528
6_87_2013-04-05,413230807063946496
6_87_2013-04-12,413230807063946496
6_87_2013-04-19,413230807063946496
6_87_2013-04-26,413230807063946496
6_87_2013-05-03,413230640896454464
6_87_2013-05-10,413230640896454464
6_87_2013-05-17,413230640896454464
6_87_2013-05-24,413230640896454464
6_87_2013-05-31,413230640896454464
6_87_2013-06-07,413230474728962368
6_87_2013-06-14,413230474728962368
6_87_2013-06-21,413230474728962368
6_87_2013-06-28,413230474728962368
6_87_2013-07-05,413230308561470336
6_87_2013-07-12,413230308561470336
6_87_2013-07-19,413230308561470336
6_87_2013-07-26,413230308561470336
6_90_2012-11-02,413237878901349952
6_90_2012-11-09,413237878901349952
6_90_2012-11-16,413237878901349952
6_90_2012-11-23,413237803654652928
6_90_2012-11-30,413237878901349952
6_90_2012-12-07,413237712733857920
6_90_2012-12-14,413237712733857920
6_90_2012-12-21,413237712733857920
6_90_2012-12-28,413237637487160896
6_90_2013-01-04,413239540576270464
